timestamp,red,ir
151124219,77943,109523
151134219,77826,109119
151144219,77754,108890
151154219,77703,108721
151164219,77672,108620
151174219,77642,108549
151184219,77617,108485
151194219,77614,108447
151204219,77617,108459
151214219,77616,108448
151224219,77604,108473
151235219,77612,108488
151245219,77622,108496
151255219,77622,108525
151265219,77629,108565
151275219,77635,108585
151285219,77643,108602
151295219,77646,108629
151305219,77658,108672
151315219,77659,108690
151325219,77676,108717
151335219,77681,108752
151345219,77699,108806
151355219,77711,108852
151365219,77707,108890
151375219,77730,108914
151385219,77731,108956
151395219,77741,108971
151405219,77734,108998
151415219,77736,108987
151426219,77742,108974
151436219,77725,108965
151446219,77706,108947
151456219,77721,108932
151466219,77720,108931
151476219,77718,108942
151486219,77725,108953
151496219,77727,108969
151506219,77729,108993
151516219,77747,109011
151526219,77758,109045
151536219,77758,109062
151546219,77761,109110
151556219,77777,109136
151566219,77782,109186
151576219,77795,109216
151586219,77809,109261
151596219,77811,109307
151607219,77823,109348
151617219,77833,109391
151627219,77847,109440
151637219,77857,109483
151647219,77870,109528
151657219,77874,109565
151667219,77892,109610
151677219,77899,109647
151687219,77908,109675
151697219,77917,109707
151707219,77919,109732
151717219,77944,109729
151727219,77932,109739
151737219,77933,109745
151747219,77934,109757
151757219,77949,109790
151767219,77956,109822
151777219,77959,109859
151787219,77967,109882
151798219,77974,109893
151808219,77973,109919
151818219,77985,109927
151828219,77973,109954
151838219,77983,109977
151848219,77982,109999
151858219,78004,110034
151868219,78013,110077
151878219,78019,110140
151888219,78047,110163
151898219,78050,110200
151908219,78064,110238
151918219,78081,110274
151928219,78082,110321
151938219,78086,110351
151948219,78105,110393
151958219,78114,110451
151968219,78125,110486
151979219,78130,110528
151989219,78134,110547
151999219,78146,110560
152009219,78149,110588
152019219,78150,110630
152029219,78170,110652
152039219,78174,110686
152049219,78183,110717
152059219,78176,110770
152069219,78204,110782
152079219,78217,110804
152089219,78221,110825
152099219,78228,110852
152109219,78233,110862
152119219,78228,110859
152129219,78232,110821
152139219,78212,110699
152149219,78169,110420
152159219,78065,110005
152170219,77945,109511
152180219,77842,109189
152190219,77769,109002
152200219,77729,108868
152210219,77696,108779
152220219,77686,108718
152230219,77677,108687
152240219,77672,108697
152250219,77670,108696
152260219,77677,108716
152270219,77682,108744
152280219,77695,108762
152290219,77708,108799
152300219,77710,108820
152310219,77720,108845
152320219,77734,108882
152330219,77734,108883
152340219,77729,108928
152350219,77735,108944
152361219,77745,108982
152371219,77749,109009
152381219,77759,109044
152391219,77766,109092
152401219,77774,109137
152411219,77776,109164
152421219,77800,109202
152431219,77800,109243
152441219,77808,109273
152451219,77826,109288
152461219,77828,109299
152471219,77834,109310
152481219,77835,109320
152491219,77827,109321
152501219,77825,109302
152511219,77832,109290
152521219,77828,109308
152531219,77829,109312
152542219,77823,109326
152552219,77826,109337
152562219,77833,109370
152572219,77837,109418
152582219,77857,109462
152592219,77871,109528
152602219,77881,109589
152612219,77899,109669
152622219,77923,109727
152632219,77943,109780
152642219,77955,109837
152652219,77977,109866
152662219,77982,109898
152672219,77990,109949
152682219,77998,109991
152692219,78011,110057
152702219,78025,110092
152712219,78037,110145
152722219,78046,110197
152733219,78063,110211
152743219,78060,110237
152753219,78060,110252
152763219,78066,110272
152773219,78064,110293
152783219,78075,110327
152793219,78082,110364
152803219,78085,110392
152813219,78111,110439
152823219,78112,110468
152833219,78133,110490
152843219,78135,110510
152853219,78142,110538
152863219,78151,110572
152873219,78161,110602
152883219,78171,110647
152893219,78184,110699
152903219,78188,110743
152913219,78196,110763
152924219,78203,110795
152934219,78213,110815
152944219,78220,110838
152954219,78223,110881
152964219,78231,110930
152974219,78248,110963
152984219,78258,110999
152994219,78268,111044
153004219,78277,111075
153014219,78291,111088
153024219,78295,111120
153034219,78304,111139
153044219,78318,111171
153054219,78314,111205
153064219,78325,111221
153074219,78331,111235
153084219,78329,111268
153094219,78329,111286
153105219,78343,111303
153115219,78345,111331
153125219,78356,111342
153135219,78355,111363
153145219,78352,111328
153155219,78335,111241
153165219,78306,110992
153175219,78222,110586
153185219,78108,110080
153195219,77976,109604
153205219,77883,109317
153215219,77827,109169
153225219,77791,109047
153235219,77769,108984
153245219,77758,108943
153255219,77747,108904
153265219,77738,108902
153275219,77735,108916
153285219,77749,108940
153296219,77754,108966
153306219,77761,108995
153316219,77770,109030
153326219,77773,109072
153336219,77788,109127
153346219,77803,109168
153356219,77815,109201
153366219,77820,109260
153376219,77829,109315
153386219,77858,109342
153396219,77863,109386
153406219,77876,109441
153416219,77893,109514
153426219,77911,109570
153436219,77918,109632
153446219,77947,109684
153456219,77950,109745
153466219,77962,109765
153477219,77965,109787
153487219,77967,109777
153497219,77977,109770
153507219,77956,109765
153517219,77954,109756
153527219,77961,109747
153537219,77970,109748
153547219,77963,109756
153557219,77950,109785
153567219,77974,109809
153577219,77996,109835
153587219,77991,109881
153597219,78006,109902
153607219,78009,109957
153617219,78022,110001
153627219,78037,110040
153637219,78045,110086
153647219,78047,110137
153657219,78073,110191
153668219,78077,110266
153678219,78092,110333
153688219,78124,110392
153698219,78126,110448
153708219,78138,110502
153718219,78153,110528
153728219,78162,110562
153738219,78174,110616
153748219,78182,110663
153758219,78202,110704
153768219,78219,110739
153778219,78222,110780
153788219,78235,110815
153798219,78250,110841
153808219,78263,110890
153818219,78271,110897
153828219,78261,110910
153838219,78265,110942
153849219,78272,110958
153859219,78275,110996
153869219,78283,111019
153879219,78293,111044
153889219,78295,111068
153899219,78300,111111
153909219,78308,111146
153919219,78325,111171
153929219,78334,111216
153939219,78341,111252
153949219,78356,111281
153959219,78366,111298
153969219,78377,111334
153979219,78386,111368
153989219,78390,111404
153999219,78393,111436
154009219,78404,111469
154019219,78407,111515
154029219,78424,111541
154040219,78437,111556
154050219,78440,111592
154060219,78449,111618
154070219,78446,111641
154080219,78447,111682
154090219,78467,111706
154100219,78474,111733
154110219,78478,111762
154120219,78491,111785
154130219,78505,111824
154140219,78507,111863
154150219,78525,111877
154160219,78518,111894
154170219,78517,111887
154180219,78519,111831
154190219,78495,111661
154200219,78433,111357
154210219,78337,110967
154221219,78240,110530
154231219,78132,110136
154241219,78022,109791
154251219,77962,109597
154261219,77919,109491
154271219,77909,109434
154281219,77896,109409
154291219,77894,109420
154301219,77900,109450
154311219,77918,109498
154321219,77931,109562
154331219,77960,109609
154341219,77968,109683
154351219,77989,109748
154361219,77998,109810
154371219,78023,109855
154381219,78027,109892
154391219,78024,109949
154401219,78047,109976
154412219,78050,110035
154422219,78067,110119
154432219,78089,110193
154442219,78107,110269
154452219,78120,110329
154462219,78143,110368
154472219,78152,110410
154482219,78153,110428
154492219,78157,110451
154502219,78165,110477
154512219,78178,110479
154522219,78180,110501
154532219,78182,110495
154542219,78179,110489
154552219,78181,110482
154562219,78176,110459
154572219,78170,110453
154582219,78165,110469
154593219,78168,110467
154603219,78166,110498
154613219,78165,110519
154623219,78173,110560
154633219,78186,110613
154643219,78197,110669
154653219,78218,110721
154663219,78227,110775
154673219,78250,110823
154683219,78265,110871
154693219,78281,110906
154703219,78288,110962
154713219,78300,111000
154723219,78311,111058
154733219,78325,111105
154743219,78339,111149
154753219,78342,111193
154763219,78346,111203
154773219,78359,111241
154784219,78360,111274
154794219,78367,111292
154804219,78376,111323
154814219,78376,111351
154824219,78384,111376
154834219,78399,111387
154844219,78401,111403
154854219,78402,111435
154864219,78412,111476
154874219,78435,111504
154884219,78436,111536
154894219,78442,111557
154904219,78454,111590
154914219,78454,111620
154924219,78470,111626
154934219,78464,111629
154944219,78463,111651
154954219,78474,111668
154965219,78466,111688
154975219,78476,111700
154985219,78489,111724
154995219,78479,111739
155005219,78475,111770
155015219,78498,111781
155025219,78503,111806
155035219,78502,111833
155045219,78491,111857
155055219,78514,111857
155065219,78532,111874
155075219,78522,111872
155085219,78526,111875
155095219,78527,111864
155105219,78522,111880
155115219,78528,111889
155125219,78522,111907
155135219,78516,111904
155145219,78523,111849
155156219,78491,111701
155166219,78447,111424
155176219,78359,111043
155186219,78250,110647
155196219,78153,110224
155206219,78047,109899
155216219,77979,109716
155226219,77943,109626
155236219,77931,109558
155246219,77931,109525
155256219,77917,109521
155266219,77927,109508
155276219,77924,109536
155286219,77934,109574
155296219,77952,109610
155306219,77948,109643
155316219,77954,109695
155326219,77975,109756
155337219,77988,109833
155347219,78008,109883
155357219,78018,109947
155367219,78028,110020
155377219,78059,110081
155387219,78067,110136
155397219,78098,110205
155407219,78107,110253
155417219,78120,110303
155427219,78135,110352
155437219,78154,110415
155447219,78173,110453
155457219,78179,110485
155467219,78177,110495
155477219,78190,110471
155487219,78181,110433
155497219,78164,110402
155507219,78151,110364
155517219,78139,110354
155528219,78136,110319
155538219,78128,110310
155548219,78127,110326
155558219,78139,110348
155568219,78135,110391
155578219,78148,110429
155588219,78162,110468
155598219,78170,110511
155608219,78178,110537
155618219,78190,110581
155628219,78201,110632
155638219,78214,110686
155648219,78228,110745
155658219,78237,110790
155668219,78253,110840
155678219,78272,110895
155688219,78284,110911
155698219,78277,110962
155708219,78284,110970
155719219,78292,110999
155729219,78293,111035
155739219,78300,111043
155749219,78310,111088
155759219,78311,111113
155769219,78329,111156
155779219,78342,111182
155789219,78339,111203
155799219,78355,111217
155809219,78362,111232
155819219,78364,111256
155829219,78372,111260
155839219,78368,111284
155849219,78378,111301
155859219,78370,111320
155869219,78377,111324
155879219,78382,111336
155889219,78377,111359
155900219,78379,111353
155910219,78384,111367
155920219,78382,111371
155930219,78387,111388
155940219,78388,111384
155950219,78394,111391
155960219,78393,111407
155970219,78396,111441
155980219,78398,111456
155990219,78418,111480
156000219,78420,111496
156010219,78424,111463
156020219,78399,111361
156030219,78371,111164
156040219,78307,110868
156050219,78218,110533
156060219,78118,110146
156070219,78028,109787
156081219,77942,109567
156091219,77883,109412
156101219,77865,109300
156111219,77840,109223
156121219,77819,109179
156131219,77819,109137
156141219,77813,109126
156151219,77812,109124
156161219,77815,109151
156171219,77819,109155
156181219,77834,109175
156191219,77830,109206
156201219,77844,109239
156211219,77848,109258
156221219,77857,109283
156231219,77864,109300
156241219,77862,109338
156251219,77862,109378
156261219,77885,109438
156272219,77897,109513
156282219,77911,109576
156292219,77938,109651
156302219,77942,109709
156312219,77952,109751
156322219,77967,109790
156332219,77982,109821
156342219,77984,109828
156352219,77974,109843
156362219,77991,109815
156372219,77988,109794
156382219,77978,109779
156392219,77978,109762
156402219,77967,109745
156412219,77963,109716
156422219,77958,109718
156432219,77957,109743
156442219,77968,109752
156453219,77967,109775
156463219,77971,109812
156473219,77985,109844
156483219,77986,109902
156493219,77995,109946
156503219,78016,109992
156513219,78031,110038
156523219,78037,110086
156533219,78043,110156
156543219,78068,110180
156553219,78086,110212
156563219,78088,110250
156573219,78107,110282
156583219,78104,110342
156593219,78121,110384
156603219,78136,110392
156613219,78134,110421
156623219,78131,110435
156633219,78139,110442
156644219,78141,110472
156654219,78136,110482
156664219,78155,110510
156674219,78153,110552
156684219,78169,110590
156694219,78169,110611
156704219,78186,110646
156714219,78184,110670
156724219,78196,110693
156734219,78201,110725
156744219,78221,110727
156754219,78218,110755
156764219,78233,110769
156774219,78228,110790
156784219,78229,110830
156794219,78253,110839
156804219,78252,110860
156814219,78252,110889
156825219,78266,110903
156835219,78258,110925
156845219,78270,110943
156855219,78273,110947
156865219,78273,110974
156875219,78276,111005
156885219,78288,111028
156895219,78301,111074
156905219,78304,111083
156915219,78304,111046
156925219,78284,110890
156935219,78245,110615
156945219,78149,110247
156955219,78043,109823
156965219,77936,109419
156975219,77854,109176
156985219,77804,109004
156995219,77756,108876
157005219,77734,108780
157016219,77712,108706
157026219,77685,108661
157036219,77678,108624
157046219,77685,108628
157056219,77672,108614
157066219,77669,108615
157076219,77686,108638
157086219,77689,108668
157096219,77695,108692
157106219,77711,108714
157116219,77717,108719
157126219,77720,108716
157136219,77719,108741
157146219,77724,108741
157156219,77720,108777
157166219,77728,108827
157176219,77753,108874
157186219,77752,108939
157197219,77765,108995
157207219,77787,109050
157217219,77794,109095
157227219,77805,109131
157237219,77820,109135
157247219,77819,109135
157257219,77814,109124
157267219,77814,109134
157277219,77815,109102
157287219,77816,109087
157297219,77811,109078
157307219,77812,109062
157317219,77805,109068
157327219,77810,109089
157337219,77817,109110
157347219,77820,109139
157357219,77819,109178
157367219,77837,109201
157378219,77840,109250
157388219,77855,109284
157398219,77863,109331
157408219,77876,109404
157418219,77900,109463
157428219,77905,109513
157438219,77925,109547
157448219,77927,109609
157458219,77951,109671
157468219,77967,109703
157478219,77978,109742
157488219,77981,109772
157498219,78001,109802
157508219,78010,109840
157518219,78005,109858
157528219,78020,109882
157538219,78026,109918
157548219,78042,109938
157558219,78039,109963
157569219,78039,109988
157579219,78053,109999
157589219,78051,110015
157599219,78049,110050
157609219,78075,110075
157619219,78075,110110
157629219,78086,110154
157639219,78097,110221
157649219,78113,110243
157659219,78130,110284
157669219,78145,110314
157679219,78153,110321
157689219,78153,110353
157699219,78153,110366
157709219,78164,110392
157719219,78168,110425
157729219,78169,110463
157739219,78183,110488
157750219,78188,110528
157760219,78200,110548
157770219,78201,110578
157780219,78210,110605
157790219,78217,110637
157800219,78226,110666
157810219,78235,110697
157820219,78250,110731
157830219,78257,110776
157840219,78262,110784
157850219,78271,110811
157860219,78274,110843
157870219,78291,110883
157880219,78286,110877
157890219,78297,110797
157900219,78260,110573
157910219,78178,110235
157920219,78077,109800
157930219,77968,109348
157941219,77853,109005
157951219,77790,108779
157961219,77739,108634
157971219,77699,108542
157981219,77690,108446
157991219,77667,108391
158001219,77655,108361
158011219,77649,108349
158021219,77650,108359
158031219,77655,108370
158041219,77661,108391
158051219,77668,108399
158061219,77675,108416
158071219,77671,108433
158081219,77680,108428
158091219,77676,108432
158101219,77677,108451
158111219,77684,108464
158122219,77679,108497
158132219,77688,108532
158142219,77700,108587
158152219,77713,108656
158162219,77722,108725
158172219,77755,108789
158182219,77770,108856
158192219,77785,108901
158202219,77803,108961
158212219,77817,108978
158222219,77823,108982
158232219,77823,108973
158242219,77822,108966
158252219,77812,108950
158262219,77813,108953
158272219,77814,108956
158282219,77816,108982
158292219,77814,108991
158302219,77825,109041
158313219,77834,109094
158323219,77858,109150
158333219,77863,109216
158343219,77880,109292
158353219,77908,109372
158363219,77929,109462
158373219,77944,109549
158383219,77966,109645
158393219,78000,109742
158403219,78032,109817
158413219,78047,109874
158423219,78066,109906
158433219,78073,109946
158443219,78085,109975
158453219,78090,109996
158463219,78085,110028
158473219,78097,110071
158483219,78109,110098
158494219,78108,110129
158504219,78109,110149
158514219,78121,110181
158524219,78118,110208
158534219,78126,110241
158544219,78143,110254
158554219,78152,110285
158564219,78158,110324
158574219,78170,110388
158584219,78185,110420
158594219,78198,110465
158604219,78212,110510
158614219,78230,110549
158624219,78229,110589
158634219,78250,110623
158644219,78259,110650
158654219,78253,110685
158664219,78259,110727
158674219,78277,110758
158685219,78278,110804
158695219,78282,110833
158705219,78303,110865
158715219,78303,110916
158725219,78318,110944
158735219,78325,110961
158745219,78331,110998
158755219,78334,111040
158765219,78346,111084
158775219,78365,111113
158785219,78375,111140
158795219,78378,111177
158805219,78397,111212
158815219,78399,111245
158825219,78415,111278
158835219,78424,111304
158845219,78426,111334
158855219,78411,111343
158866219,78430,111326
158876219,78414,111246
158886219,78381,111026
158896219,78307,110640
158906219,78175,110096
158916219,78043,109506
158926219,77917,109132
158936219,77834,108905
158946219,77786,108771
158956219,77753,108650
158966219,77739,108573
158976219,77716,108513
158986219,77717,108489
158996219,77707,108495
159006219,77707,108487
159016219,77708,108501
159026219,77710,108528
159036219,77718,108546
159046219,77719,108583
159057219,77724,108591
159067219,77736,108617
159077219,77738,108660
159087219,77750,108705
159097219,77757,108739
159107219,77771,108789
159117219,77788,108853
159127219,77803,108934
159137219,77822,108992
159147219,77843,109069
159157219,77863,109143
159167219,77878,109197
159177219,77886,109232
159187219,77893,109290
159197219,77912,109297
159207219,77912,109307
159217219,77892,109283
159227219,77898,109278
159238219,77897,109267
159248219,77894,109248
159258219,77891,109233
159268219,77886,109251
159278219,77902,109264
159288219,77897,109283
159298219,77902,109298
159308219,77899,109340
159318219,77917,109369
159328219,77922,109406
159338219,77936,109458
159348219,77951,109518
159358219,77971,109600
159368219,77990,109683
159378219,77997,109747
159388219,78031,109808
159398219,78039,109898
159408219,78065,109957
159418219,78073,110032
159429219,78093,110107
159439219,78119,110176
159449219,78127,110252
159459219,78149,110307
159469219,78168,110362
159479219,78181,110418
159489219,78190,110463
159499219,78190,110508
159509219,78221,110559
159519219,78239,110596
159529219,78236,110629
159539219,78254,110663
159549219,78269,110700
159559219,78277,110737
159569219,78281,110762
159579219,78288,110785
159589219,78289,110814
159599219,78309,110835
159610219,78303,110858
159620219,78311,110878
159630219,78312,110907
159640219,78314,110956
159650219,78343,110995
159660219,78346,111029
159670219,78351,111058
159680219,78353,111094
159690219,78370,111129
159700219,78378,111139
159710219,78390,111183
159720219,78401,111202
159730219,78408,111230
159740219,78412,111266
159750219,78422,111283
159760219,78423,111309
159770219,78434,111321
159780219,78434,111331
159790219,78435,111357
159801219,78437,111373
159811219,78441,111362
159821219,78432,111291
159831219,78400,111032
159841219,78305,110604
159851219,78176,110015
159861219,78018,109425
159871219,77900,109064
159881219,77825,108845
159891219,77782,108707
159901219,77745,108614
159911219,77751,108562
159921219,77737,108568
159931219,77731,108568
159941219,77738,108598
159951219,77760,108651
159961219,77769,108689
159971219,77770,108747
159981219,77779,108800
159992219,77798,108838
160002219,77808,108912
160012219,77823,108954
160022219,77839,108993
160032219,77844,109020
160042219,77858,109063
160052219,77872,109111
160062219,77876,109173
160072219,77899,109227
160082219,77916,109306
160092219,77937,109367
160102219,77961,109432
160112219,77962,109484
160122219,77986,109524
160132219,77985,109575
160142219,78000,109605
160152219,78002,109611
160162219,78000,109639
160173219,78008,109642
160183219,78004,109645
160193219,78000,109654
160203219,78011,109652
160213219,77997,109660
160223219,78009,109696
160233219,78016,109738
160243219,78031,109778
160253219,78042,109842
160263219,78065,109907
160273219,78081,109979
160283219,78108,110037
160293219,78120,110114
160303219,78131,110158
160313219,78149,110218
160323219,78164,110279
160333219,78185,110332
160343219,78179,110398
160353219,78194,110450
160364219,78218,110492
160374219,78222,110557
160384219,78246,110591
160394219,78250,110626
160404219,78256,110663
160414219,78270,110701
160424219,78279,110735
160434219,78282,110767
160444219,78296,110797
160454219,78312,110826
160464219,78317,110851
160474219,78328,110875
160484219,78332,110903
160494219,78340,110916
160504219,78339,110944
160514219,78355,110952
160524219,78346,110975
160534219,78343,111004
160545219,78352,111019
160555219,78350,111045
160565219,78358,111070
160575219,78373,111089
160585219,78383,111126
160595219,78386,111148
160605219,78402,111171
160615219,78404,111226
160625219,78412,111231
160635219,78421,111257
160645219,78426,111274
160655219,78431,111297
160665219,78434,111324
160675219,78442,111359
160685219,78453,111385
160695219,78454,111407
160705219,78455,111401
160715219,78457,111352
160725219,78436,111219
160736219,78388,110915
160746219,78281,110440
160756219,78139,109886
160766219,78000,109371
160776219,77880,109052
160786219,77821,108862
160796219,77781,108753
160806219,77760,108659
160816219,77740,108601
160826219,77742,108597
160836219,77746,108605
160846219,77749,108643
160856219,77757,108704
160866219,77768,108762
160876219,77793,108831
160886219,77809,108911
160896219,77833,108968
160906219,77837,109018
160917219,77848,109050
160927219,77859,109067
160937219,77861,109115
160947219,77872,109137
160957219,77877,109179
160967219,77878,109213
160977219,77905,109275
160987219,77916,109353
160997219,77925,109398
161007219,77947,109456
161017219,77966,109493
161027219,77969,109517
161037219,77968,109518
161047219,77970,109530
161057219,77979,109530
161067219,77973,109524
161077219,77979,109503
161087219,77958,109497
161098219,77962,109517
161108219,77966,109517
161118219,77964,109546
161128219,77967,109594
161138219,77983,109636
161148219,77989,109666
161158219,78003,109713
161168219,78011,109788
161178219,78033,109864
161188219,78049,109924
161198219,78077,109993
161208219,78092,110071
161218219,78121,110139
161228219,78125,110195
161238219,78139,110244
161248219,78154,110292
161258219,78168,110342
161268219,78180,110380
161278219,78188,110428
161289219,78199,110480
161299219,78216,110513
161309219,78217,110562
161319219,78219,110626
161329219,78257,110653
161339219,78253,110685
161349219,78259,110717
161359219,78259,110760
161369219,78280,110788
161379219,78294,110806
161389219,78297,110840
161399219,78313,110856
161409219,78311,110879
161419219,78324,110924
161429219,78331,110947
161439219,78332,110972
161449219,78336,111000
161459219,78356,111024
161470219,78341,111059
161480219,78349,111093
161490219,78370,111128
161500219,78372,111172
161510219,78368,111207
161520219,78389,111176
161530219,78380,111066
161540219,78335,110806
161550219,78244,110435
161560219,78139,109955
161570219,78025,109491
161580219,77909,109175
161590219,77843,108987
161600219,77803,108867
161610219,77774,108791
161620219,77767,108764
161630219,77765,108767
161640219,77769,108777
161650219,77774,108810
161661219,77775,108864
161671219,77806,108950
161681219,77814,109049
161691219,77836,109140
161701219,77873,109204
161711219,77889,109256
161721219,77893,109297
161731219,77900,109335
161741219,77918,109368
161751219,77937,109416
161761219,77947,109475
161771219,77971,109531
161781219,77981,109629
161791219,78010,109719
161801219,78023,109778
161811219,78036,109832
161821219,78052,109882
161831219,78064,109901
161842219,78058,109932
161852219,78052,109932
161862219,78067,109946
161872219,78062,109974
161882219,78069,109989
161892219,78070,109976
161902219,78076,110000
161912219,78081,110013
161922219,78084,110063
161932219,78094,110077
161942219,78107,110117
161952219,78120,110152
161962219,78132,110208
161972219,78136,110246
161982219,78163,110313
161992219,78170,110388
162002219,78190,110456
162012219,78195,110518
162022219,78230,110578
162033219,78236,110637
162043219,78250,110669
162053219,78257,110717
162063219,78255,110769
162073219,78270,110818
162083219,78295,110854
162093219,78289,110886
162103219,78307,110924
162113219,78309,110980
162123219,78332,111002
162133219,78335,111029
162143219,78345,111070
162153219,78351,111103
162163219,78357,111141
162173219,78362,111149
162183219,78369,111179
162193219,78378,111215
162203219,78382,111233
162214219,78389,111257
162224219,78395,111294
162234219,78408,111318
162244219,78407,111344
162254219,78409,111368
162264219,78418,111388
162274219,78430,111403
162284219,78428,111425
162294219,78427,111439
162304219,78448,111469
162314219,78449,111482
162324219,78460,111511
162334219,78457,111532
162344219,78465,111551
162354219,78468,111548
162364219,78463,111465
162374219,78429,111271
162384219,78358,110974
162394219,78280,110580
162405219,78173,110208
162415219,78073,109853
162425219,77988,109530
162435219,77898,109309
162445219,77861,109178
162455219,77837,109101
162465219,77831,109064
162475219,77818,109067
162485219,77828,109077
162495219,77834,109107
162505219,77856,109141
162515219,77859,109191
162525219,77879,109225
162535219,77876,109270
162545219,77891,109324
162555219,77918,109346
162565219,77910,109369
162575219,77914,109409
162586219,77923,109458
162596219,77932,109500
162606219,77944,109580
162616219,77963,109635
162626219,77974,109703
162636219,77991,109766
162646219,78004,109834
162656219,78019,109884
162666219,78038,109910
162676219,78047,109932
162686219,78053,109933
162696219,78058,109920
162706219,78048,109906
162716219,78043,109902
162726219,78042,109894
162736219,78038,109901
162746219,78031,109898
162756219,78030,109904
162767219,78034,109936
162777219,78048,109951
162787219,78056,109983
162797219,78062,110030
162807219,78074,110075
162817219,78085,110110
162827219,78099,110152
162837219,78109,110219
162847219,78122,110273
162857219,78132,110317
162867219,78145,110355
162877219,78157,110374
162887219,78168,110413
162897219,78186,110444
162907219,78190,110461
162917219,78192,110493
162927219,78192,110544
162937219,78215,110569
162947219,78210,110604
162958219,78218,110618
162968219,78239,110640
162978219,78235,110690
162988219,78229,110688
162998219,78240,110705
163008219,78238,110714
163018219,78242,110735
163028219,78249,110766
163038219,78258,110776
163048219,78266,110788
163058219,78274,110813
163068219,78282,110828
163078219,78278,110846
163088219,78274,110868
163098219,78292,110890
163108219,78294,110919
163118219,78299,110903
163128219,78291,110844
163138219,78264,110692
163149219,78219,110428
163159219,78134,110089
163169219,78037,109724
163179219,77949,109305
163189219,77840,109011
163199219,77779,108816
163209219,77732,108687
163219219,77710,108576
163229219,77691,108523
163239219,77679,108463
163249219,77660,108449
163259219,77668,108428
163269219,77675,108417
163279219,77659,108390
163289219,77666,108373
163299219,77651,108385
163309219,77660,108373
163319219,77648,108357
163330219,77645,108359
163340219,77653,108363
163350219,77650,108398
163360219,77651,108448
163370219,77672,108491
163380219,77696,108539
163390219,77697,108601
163400219,77719,108663
163410219,77732,108701
163420219,77751,108729
163430219,77750,108763
163440219,77764,108765
163450219,77758,108770
163460219,77763,108777
163470219,77763,108767
163480219,77754,108748
163490219,77745,108734
163500219,77754,108717
163511219,77737,108711
163521219,77732,108696
163531219,77732,108703
163541219,77737,108732
163551219,77746,108764
163561219,77755,108788
163571219,77763,108814
163581219,77777,108850
163591219,77788,108891
163601219,77795,108930
163611219,77811,108957
163621219,77813,108993
163631219,77835,109042
163641219,77835,109093
163651219,77843,109144
163661219,77864,109178
163671219,77872,109227
163681219,77891,109243
163691219,77885,109276
163702219,77895,109304
163712219,77908,109327
163722219,77903,109360
163732219,77913,109412
163742219,77928,109440
163752219,77937,109482
163762219,77943,109525
163772219,77955,109572
163782219,77977,109611
163792219,77988,109632
163802219,77990,109662
163812219,77993,109688
163822219,78002,109719
163832219,78004,109749
163842219,78003,109762
163852219,78021,109778
163862219,78011,109746
163872219,77994,109612
163883219,77947,109356
163893219,77868,109013
163903219,77776,108666
163913219,77684,108408
163923219,77637,108205
163933219,77586,108054
163943219,77559,107935
163953219,77526,107858
163963219,77512,107802
163973219,77502,107767
163983219,77498,107723
163993219,77491,107721
164003219,77480,107723
164013219,77488,107718
164023219,77485,107716
164033219,77488,107717
164043219,77489,107713
164053219,77485,107743
164063219,77493,107748
164074219,77503,107783
164084219,77504,107815
164094219,77522,107866
164104219,77525,107947
164114219,77553,108022
164124219,77568,108096
164134219,77589,108180
164144219,77613,108261
164154219,77642,108328
164164219,77647,108377
164174219,77674,108394
164184219,77671,108408
164194219,77677,108400
164204219,77670,108392
164214219,77677,108395
164224219,77672,108394
164234219,77668,108395
164244219,77667,108393
164255219,77682,108403
164265219,77673,108443
164275219,77681,108465
164285219,77692,108497
164295219,77692,108545
164305219,77708,108616
164315219,77743,108696
164325219,77746,108778
164335219,77780,108852
164345219,77790,108935
164355219,77825,108971
164365219,77832,109032
164375219,77846,109079
164385219,77857,109130
164395219,77871,109181
164405219,77876,109213
164415219,77889,109266
164425219,77896,109337
164435219,77925,109398
164446219,77934,109458
164456219,77947,109501
164466219,77974,109545
164476219,77980,109603
164486219,77982,109658
164496219,78001,109714
164506219,78013,109759
164516219,78027,109808
164526219,78043,109854
164536219,78053,109881
164546219,78066,109897
164556219,78072,109932
164566219,78086,109957
164576219,78078,110002
164586219,78085,110017
164596219,78100,110054
164606219,78109,110103
164616219,78116,110121
164627219,78122,110154
164637219,78122,110178
164647219,78140,110205
164657219,78145,110243
164667219,78136,110287
164677219,78160,110312
164687219,78175,110316
164697219,78169,110274
164707219,78142,110132
164717219,78086,109844
164727219,78003,109434
164737219,77894,108978
164747219,77774,108599
164757219,77703,108355
164767219,77635,108188
164777219,77608,108044
164787219,77572,107959
164797219,77564,107892
164807219,77530,107856
164818219,77525,107838
164828219,77530,107816
164838219,77530,107842
164848219,77524,107870
164858219,77539,107877
164868219,77541,107891
164878219,77546,107916
164888219,77561,107944
164898219,77564,107959
164908219,77581,107991
164918219,77580,108045
164928219,77604,108096
164938219,77618,108165
164948219,77635,108256
164958219,77654,108315
164968219,77666,108379
164978219,77679,108445
164988219,77705,108492
164999219,77705,108535
165009219,77717,108535
165019219,77710,108548
165029219,77711,108556
165039219,77726,108555
165049219,77713,108576
165059219,77726,108578
165069219,77719,108601
165079219,77734,108620
165089219,77739,108653
165099219,77749,108677
165109219,77757,108713
165119219,77769,108743
165129219,77783,108789
165139219,77788,108826
165149219,77796,108876
165159219,77808,108929
165169219,77829,108990
165179219,77827,109055
