timestamp,red,ir
47754961,82881,108225
47765961,82897,108304
47775961,82915,108400
47785961,82944,108511
47795961,82981,108625
47805961,83005,108722
47815961,83035,108833
47825961,83071,108906
47835961,83094,108994
47845961,83114,109072
47855961,83136,109157
47865961,83158,109241
47875961,83188,109313
47885961,83213,109384
47895961,83232,109453
47905961,83255,109498
47915961,83254,109528
47925961,83265,109555
47935961,83264,109547
47946961,83260,109520
47956961,83249,109517
47966961,83248,109487
47976961,83231,109466
47986961,83225,109447
47996961,83230,109455
48006961,83243,109475
48016961,83243,109511
48026961,83269,109546
48036961,83277,109602
48046961,83282,109662
48056961,83323,109710
48066961,83330,109783
48076961,83341,109850
48086961,83367,109926
48096961,83387,109995
48106961,83410,110082
48116961,83429,110159
48126961,83444,110229
48137961,83475,110316
48147961,83486,110389
48157961,83511,110472
48167961,83520,110545
48177961,83556,110616
48187961,83573,110690
48197961,83586,110768
48207961,83602,110824
48217961,83632,110885
48227961,83654,110928
48237961,83659,110972
48247961,83670,111013
48257961,83685,111053
48267961,83687,111077
48277961,83694,111111
48287961,83708,111134
48297961,83708,111170
48307961,83713,111191
48318961,83727,111214
48328961,83722,111228
48338961,83736,111268
48348961,83733,111293
48358961,83749,111311
48368961,83757,111352
48378961,83758,111346
48388961,83748,111255
48398961,83715,110991
48408961,83628,110605
48418961,83519,110171
48428961,83405,109738
48438961,83284,109347
48448961,83197,109008
48458961,83109,108765
48468961,83062,108623
48478961,83042,108528
48488961,83010,108509
48499961,83016,108540
48509961,83035,108595
48519961,83045,108685
48529961,83064,108802
48539961,83109,108891
48549961,83133,108999
48559961,83152,109090
48569961,83179,109180
48579961,83208,109260
48589961,83237,109326
48599961,83246,109400
48609961,83273,109446
48619961,83293,109510
48629961,83296,109569
48639961,83317,109624
48649961,83334,109645
48659961,83340,109694
48669961,83341,109706
48680961,83346,109700
48690961,83337,109693
48700961,83329,109665
48710961,83319,109645
48720961,83313,109624
48730961,83303,109598
48740961,83318,109586
48750961,83306,109579
48760961,83315,109615
48770961,83316,109637
48780961,83341,109662
48790961,83354,109702
48800961,83361,109767
48810961,83379,109813
48820961,83390,109883
48830961,83409,109955
48840961,83432,110015
48850961,83430,110080
48860961,83457,110148
48871961,83473,110197
48881961,83483,110257
48891961,83489,110325
48901961,83537,110402
48911961,83537,110465
48921961,83554,110519
48931961,83572,110585
48941961,83599,110664
48951961,83606,110710
48961961,83641,110761
48971961,83639,110812
48981961,83656,110844
48991961,83668,110893
49001961,83678,110926
49011961,83686,110951
49021961,83691,110986
49031961,83694,111032
49041961,83719,111061
49052961,83718,111095
49062961,83723,111123
49072961,83738,111171
49082961,83744,111209
49092961,83746,111232
49102961,83771,111269
49112961,83756,111294
49122961,83773,111340
49132961,83790,111393
49142961,83800,111419
49152961,83824,111457
49162961,83840,111498
49172961,83845,111555
49182961,83854,111568
49192961,83852,111522
49202961,83838,111328
49212961,83754,110985
49222961,83659,110593
49233961,83542,110196
49243961,83448,109835
49253961,83352,109528
49263961,83270,109299
49273961,83223,109136
49283961,83199,109046
49293961,83181,109032
49303961,83185,109051
49313961,83186,109121
49323961,83223,109203
49333961,83249,109298
49343961,83270,109386
49353961,83296,109482
49363961,83318,109582
49373961,83348,109663
49383961,83377,109745
49393961,83396,109813
49403961,83401,109869
49414961,83421,109953
49424961,83430,110005
49434961,83449,110073
49444961,83477,110144
49454961,83482,110200
49464961,83503,110230
49474961,83514,110244
49484961,83518,110241
49494961,83510,110219
49504961,83503,110184
49514961,83504,110150
49524961,83483,110109
49534961,83479,110092
49544961,83486,110078
49554961,83475,110077
49564961,83484,110070
49574961,83486,110115
49584961,83497,110131
49595961,83500,110170
49605961,83497,110221
49615961,83519,110276
49625961,83531,110333
49635961,83544,110393
49645961,83568,110442
49655961,83592,110508
49665961,83597,110571
49675961,83608,110646
49685961,83635,110704
49695961,83657,110748
49705961,83682,110810
49715961,83687,110882
49725961,83701,110939
49735961,83717,110995
49745961,83728,111046
49755961,83740,111095
49765961,83754,111140
49775961,83754,111184
49786961,83784,111225
49796961,83781,111258
49806961,83782,111298
49816961,83800,111344
49826961,83803,111358
49836961,83809,111397
49846961,83818,111432
49856961,83843,111467
49866961,83846,111511
49876961,83859,111531
49886961,83863,111560
49896961,83878,111581
49906961,83885,111617
49916961,83883,111646
49926961,83895,111662
49936961,83898,111699
49946961,83904,111733
49956961,83918,111771
49967961,83912,111797
49977961,83924,111803
49987961,83912,111685
49997961,83865,111426
50007961,83777,111081
50017961,83705,110720
50027961,83600,110387
50037961,83524,110091
50047961,83447,109841
50057961,83388,109651
50067961,83367,109540
50077961,83347,109482
50087961,83323,109477
50097961,83339,109513
50107961,83337,109571
50117961,83364,109645
50127961,83377,109723
50137961,83407,109831
50148961,83434,109905
50158961,83448,109999
50168961,83478,110109
50178961,83500,110182
50188961,83512,110262
50198961,83532,110341
50208961,83569,110415
50218961,83588,110494
50228961,83606,110575
50238961,83629,110630
50248961,83636,110656
50258961,83650,110668
50268961,83638,110664
50278961,83642,110640
50288961,83629,110579
50298961,83621,110537
50308961,83607,110512
50318961,83593,110462
50329961,83583,110440
50339961,83583,110442
50349961,83587,110431
50359961,83579,110459
50369961,83584,110480
50379961,83594,110524
50389961,83625,110566
50399961,83625,110634
50409961,83642,110681
50419961,83656,110730
50429961,83675,110784
50439961,83699,110845
50449961,83704,110908
50459961,83724,110967
50469961,83737,111009
50479961,83752,111093
50489961,83767,111128
50499961,83772,111189
50509961,83787,111248
50520961,83809,111292
50530961,83810,111325
50540961,83826,111385
50550961,83851,111436
50560961,83845,111473
50570961,83867,111527
50580961,83873,111572
50590961,83885,111628
50600961,83899,111656
50610961,83909,111695
50620961,83921,111722
50630961,83929,111749
50640961,83939,111769
50650961,83937,111808
50660961,83947,111815
50670961,83946,111827
50680961,83951,111866
50690961,83965,111883
50701961,83957,111907
50711961,83979,111945
50721961,83972,111961
50731961,83970,111971
50741961,83965,111875
50751961,83927,111640
50761961,83852,111319
50771961,83773,110997
50781961,83688,110673
50791961,83614,110402
50801961,83560,110184
50811961,83504,110037
50821961,83487,109940
50831961,83458,109894
50841961,83458,109906
50851961,83470,109922
50861961,83472,109990
50871961,83481,110063
50882961,83514,110153
50892961,83527,110263
50902961,83556,110352
50912961,83589,110450
50922961,83608,110543
50932961,83635,110636
50942961,83662,110722
50952961,83681,110815
50962961,83701,110913
50972961,83729,111002
50982961,83753,111062
50992961,83772,111113
51002961,83782,111140
51012961,83780,111147
51022961,83791,111123
51032961,83779,111087
51042961,83761,111035
51052961,83743,110980
51062961,83724,110918
51073961,83700,110872
51083961,83701,110840
51093961,83696,110816
51103961,83698,110831
51113961,83695,110827
51123961,83701,110848
51133961,83707,110891
51143961,83725,110918
51153961,83727,110980
51163961,83749,111030
51173961,83767,111087
51183961,83784,111153
51193961,83799,111204
51203961,83815,111258
51213961,83826,111321
51223961,83834,111366
51233961,83849,111430
51243961,83858,111477
51254961,83869,111509
51264961,83879,111557
51274961,83890,111614
51284961,83902,111663
51294961,83914,111710
51304961,83928,111757
51314961,83944,111808
51324961,83959,111849
51334961,83965,111909
51344961,83970,111921
51354961,83996,111971
51364961,84002,112007
51374961,84006,112043
51384961,84010,112018
51394961,84004,111894
51404961,83967,111652
51414961,83886,111340
51424961,83789,111012
51435961,83712,110734
51445961,83649,110485
51455961,83578,110295
51465961,83532,110172
51475961,83510,110089
51485961,83502,110054
51495961,83498,110073
51505961,83503,110093
51515961,83503,110176
51525961,83537,110246
51535961,83562,110328
51545961,83584,110417
51555961,83621,110531
51565961,83637,110609
51575961,83666,110712
51585961,83685,110803
51595961,83711,110908
51605961,83735,111007
51616961,83771,111097
51626961,83770,111195
51636961,83804,111261
51646961,83807,111317
51656961,83818,111321
51666961,83831,111343
51676961,83824,111302
51686961,83820,111278
51696961,83811,111232
51706961,83809,111177
51716961,83787,111136
51726961,83786,111093
51736961,83769,111061
51746961,83751,111053
51756961,83763,111057
51766961,83766,111050
51776961,83764,111073
51786961,83772,111099
51797961,83777,111153
51807961,83789,111197
51817961,83793,111235
51827961,83809,111290
51837961,83822,111357
51847961,83836,111396
51857961,83847,111443
51867961,83860,111516
51877961,83877,111556
51887961,83899,111623
51897961,83912,111662
51907961,83933,111706
51917961,83939,111761
51927961,83946,111815
51937961,83955,111857
51947961,83974,111911
51957961,83991,111954
51967961,83979,111968
51977961,83989,111927
51988961,83959,111728
51998961,83888,111410
52008961,83787,111079
52018961,83722,110758
52028961,83626,110459
52038961,83556,110218
52048961,83498,110050
52058961,83470,109926
52068961,83440,109853
52078961,83445,109828
52088961,83434,109835
52098961,83447,109882
52108961,83459,109932
52118961,83472,110009
52128961,83496,110068
52138961,83510,110157
52148961,83525,110246
52158961,83562,110314
52169961,83570,110388
52179961,83583,110470
52189961,83611,110538
52199961,83618,110632
52209961,83647,110719
52219961,83670,110784
52229961,83687,110844
52239961,83696,110887
52249961,83705,110915
52259961,83722,110910
52269961,83709,110876
52279961,83705,110841
52289961,83694,110794
52299961,83684,110733
52309961,83672,110689
52319961,83668,110657
52329961,83653,110645
52339961,83659,110638
52350961,83646,110650
52360961,83651,110674
52370961,83646,110698
52380961,83660,110744
52390961,83677,110791
52400961,83690,110831
52410961,83691,110890
52420961,83712,110948
52430961,83733,111011
52440961,83751,111058
52450961,83764,111110
52460961,83781,111165
52470961,83801,111219
52480961,83803,111271
52490961,83820,111324
52500961,83834,111371
52510961,83844,111429
52520961,83851,111476
52531961,83870,111500
52541961,83872,111479
52551961,83847,111338
52561961,83796,111046
52571961,83703,110698
52581961,83615,110335
52591961,83521,110000
52601961,83442,109692
52611961,83367,109467
52621961,83314,109302
52631961,83289,109204
52641961,83277,109158
52651961,83262,109162
52661961,83286,109209
52671961,83282,109256
52681961,83307,109313
52691961,83325,109404
52701961,83345,109466
52712961,83369,109550
52722961,83378,109633
52732961,83406,109689
52742961,83407,109751
52752961,83429,109816
52762961,83442,109894
52772961,83479,109965
52782961,83492,110058
52792961,83517,110140
52802961,83523,110193
52812961,83544,110221
52822961,83557,110243
52832961,83562,110255
52842961,83568,110234
52852961,83556,110203
52862961,83561,110182
52872961,83553,110139
52882961,83538,110115
52892961,83531,110107
52903961,83535,110096
52913961,83525,110103
52923961,83525,110128
52933961,83537,110162
52943961,83549,110204
52953961,83565,110246
52963961,83577,110296
52973961,83580,110345
52983961,83604,110396
52993961,83629,110446
53003961,83636,110491
53013961,83655,110551
53023961,83665,110602
53033961,83681,110657
53043961,83699,110696
53053961,83706,110752
53063961,83717,110805
53073961,83733,110862
53084961,83742,110894
53094961,83750,110961
53104961,83766,110994
53114961,83778,111041
53124961,83782,111061
53134961,83794,111012
53144961,83762,110806
53154961,83697,110492
53164961,83600,110110
53174961,83500,109714
53184961,83398,109337
53194961,83315,109028
53204961,83251,108804
53214961,83189,108653
53224961,83178,108575
53234961,83147,108555
53244961,83151,108590
53254961,83173,108636
53265961,83187,108702
53275961,83199,108782
53285961,83232,108866
53295961,83239,108967
53305961,83269,109025
53315961,83290,109088
53325961,83308,109144
53335961,83324,109210
53345961,83338,109248
53355961,83357,109329
53365961,83379,109388
53375961,83401,109468
53385961,83408,109521
53395961,83426,109555
53405961,83436,109576
53415961,83449,109599
53425961,83446,109584
53435961,83438,109571
53446961,83425,109541
53456961,83427,109516
53466961,83415,109503
53476961,83415,109501
53486961,83411,109493
53496961,83438,109505
53506961,83433,109532
53516961,83449,109581
53526961,83444,109645
53536961,83478,109686
53546961,83492,109742
53556961,83518,109814
53566961,83543,109876
53576961,83562,109948
53586961,83585,110034
53596961,83600,110085
53606961,83616,110145
53616961,83630,110223
53627961,83642,110281
53637961,83668,110350
53647961,83681,110398
53657961,83707,110474
53667961,83704,110535
53677961,83725,110581
53687961,83751,110646
53697961,83762,110677
53707961,83776,110730
53717961,83790,110775
53727961,83801,110802
53737961,83809,110845
53747961,83826,110873
53757961,83832,110873
53767961,83823,110741
53777961,83767,110471
53787961,83677,110130
53797961,83592,109712
53808961,83467,109306
53818961,83367,108958
53828961,83295,108684
53838961,83227,108505
53848961,83186,108395
53858961,83169,108366
53868961,83179,108370
53878961,83178,108451
53888961,83207,108530
53898961,83227,108628
53908961,83274,108711
53918961,83301,108815
53928961,83319,108913
53938961,83346,109000
53948961,83368,109070
53958961,83392,109141
53968961,83413,109193
53978961,83413,109251
53988961,83430,109335
53999961,83452,109389
54009961,83470,109456
54019961,83487,109507
54029961,83514,109549
54039961,83518,109573
54049961,83512,109576
54059961,83526,109558
54069961,83516,109542
54079961,83519,109521
54089961,83507,109488
54099961,83514,109479
54109961,83504,109473
54119961,83512,109487
54129961,83519,109513
54139961,83529,109525
54149961,83531,109573
54159961,83546,109622
54169961,83565,109674
54180961,83576,109721
54190961,83582,109810
54200961,83624,109850
54210961,83618,109923
54220961,83650,109984
54230961,83663,110054
54240961,83684,110117
54250961,83703,110186
54260961,83727,110248
54270961,83734,110291
54280961,83754,110341
54290961,83772,110382
54300961,83785,110445
54310961,83800,110462
54320961,83801,110493
54330961,83821,110553
54340961,83834,110583
54350961,83827,110620
54361961,83846,110669
54371961,83856,110702
54381961,83855,110722
54391961,83852,110679
54401961,83829,110497
54411961,83776,110188
54421961,83680,109841
54431961,83574,109474
54441961,83495,109136
54451961,83422,108875
54461961,83361,108677
54471961,83311,108591
54481961,83303,108534
54491961,83291,108560
54501961,83305,108604
54511961,83332,108685
54521961,83348,108768
54531961,83369,108890
54542961,83405,108977
54552961,83432,109087
54562961,83471,109165
54572961,83484,109264
54582961,83501,109345
54592961,83526,109428
54602961,83560,109516
54612961,83573,109581
54622961,83602,109664
54632961,83625,109748
54642961,83648,109788
54652961,83651,109822
54662961,83661,109845
54672961,83664,109848
54682961,83662,109827
54692961,83658,109811
54702961,83653,109765
54712961,83634,109732
54722961,83629,109721
54733961,83631,109712
54743961,83622,109719
54753961,83632,109747
54763961,83648,109782
54773961,83650,109826
54783961,83668,109879
54793961,83686,109939
54803961,83699,109998
54813961,83714,110067
54823961,83746,110121
54833961,83766,110183
54843961,83785,110238
54853961,83799,110301
54863961,83807,110326
54873961,83826,110385
54883961,83836,110427
54893961,83854,110481
54903961,83861,110527
54914961,83868,110607
54924961,83893,110655
54934961,83898,110722
54944961,83914,110781
54954961,83937,110835
54964961,83952,110897
54974961,83953,110878
54984961,83955,110773
54994961,83915,110527
55004961,83845,110213
55014961,83746,109883
55024961,83664,109571
55034961,83586,109329
55044961,83530,109159
55054961,83499,109062
55064961,83486,109019
55074961,83477,109058
55084961,83489,109097
55095961,83506,109178
55105961,83535,109281
55115961,83562,109376
55125961,83587,109478
55135961,83603,109583
55145961,83635,109678
55155961,83666,109772
55165961,83686,109856
55175961,83720,109933
55185961,83738,110025
55195961,83772,110102
55205961,83792,110176
55215961,83826,110261
55225961,83832,110303
55235961,83832,110330
55245961,83846,110321
55255961,83849,110307
55265961,83819,110265
55275961,83820,110237
55286961,83814,110203
55296961,83794,110151
55306961,83783,110145
55316961,83803,110147
55326961,83795,110159
55336961,83795,110183
55346961,83809,110218
55356961,83827,110267
55366961,83834,110313
55376961,83852,110361
55386961,83869,110428
55396961,83895,110488
55406961,83910,110530
55416961,83922,110607
55426961,83937,110653
55436961,83950,110722
55446961,83957,110787
55456961,83987,110838
55467961,83998,110909
55477961,84015,110957
55487961,84028,111016
55497961,84035,111081
55507961,84049,111140
55517961,84067,111191
55527961,84087,111193
55537961,84074,111105
55547961,84042,110888
55557961,83960,110593
55567961,83895,110281
55577961,83815,109987
55587961,83735,109740
55597961,83681,109573
55607961,83643,109482
55617961,83628,109431
55627961,83613,109441
55637961,83623,109504
55648961,83651,109581
55658961,83667,109663
55668961,83693,109779
55678961,83729,109892
55688961,83754,109983
55698961,83781,110082
55708961,83804,110178
55718961,83833,110285
55728961,83865,110386
55738961,83887,110475
55748961,83913,110569
55758961,83950,110647
55768961,83967,110689
55778961,83979,110744
55788961,83986,110747
55798961,83982,110727
55808961,83968,110711
55818961,83974,110646
55829961,83943,110609
55839961,83945,110571
55849961,83935,110545
55859961,83926,110524
55869961,83907,110519
55879961,83924,110530
55889961,83930,110558
55899961,83939,110599
55909961,83947,110646
55919961,83959,110678
55929961,83978,110742
55939961,83996,110792
55949961,84000,110853
55959961,84021,110911
55969961,84036,110970
55979961,84061,111022
55989961,84065,111065
55999961,84080,111123
56009961,84091,111163
56020961,84098,111209
56030961,84111,111256
56040961,84119,111278
56050961,84133,111322
56060961,84134,111362
56070961,84154,111385
56080961,84151,111357
56090961,84135,111240
56100961,84078,110995
56110961,84014,110692
56120961,83941,110367
56130961,83856,110071
56140961,83787,109839
56150961,83727,109662
56160961,83689,109565
56170961,83675,109556
56180961,83680,109555
56190961,83679,109609
56201961,83700,109683
56211961,83723,109765
56221961,83749,109864
56231961,83771,109961
56241961,83799,110038
56251961,83815,110124
56261961,83835,110207
56271961,83853,110277
56281961,83883,110346
56291961,83908,110420
56301961,83926,110504
56311961,83940,110569
56321961,83969,110617
56331961,83967,110656
56341961,83975,110655
56351961,83978,110640
56361961,83973,110609
56371961,83950,110582
56382961,83945,110526
56392961,83932,110486
56402961,83918,110448
56412961,83920,110438
56422961,83907,110422
56432961,83902,110418
56442961,83915,110441
56452961,83925,110467
56462961,83927,110514
56472961,83948,110572
56482961,83968,110621
56492961,83981,110664
56502961,83996,110719
56512961,84010,110781
56522961,84025,110824
56532961,84032,110874
56542961,84048,110941
56552961,84066,110971
56563961,84067,111029
56573961,84083,111084
56583961,84093,111127
56593961,84102,111197
56603961,84109,111236
56613961,84140,111280
56623961,84157,111292
56633961,84149,111269
56643961,84122,111097
56653961,84073,110816
56663961,83992,110475
56673961,83896,110140
56683961,83808,109837
56693961,83741,109615
56703961,83684,109454
56713961,83656,109366
56723961,83652,109345
56733961,83635,109366
56743961,83658,109406
56754961,83669,109482
56764961,83692,109562
56774961,83718,109668
56784961,83740,109768
56794961,83757,109847
56804961,83779,109915
56814961,83809,109993
56824961,83823,110069
56834961,83846,110147
56844961,83869,110220
56854961,83881,110293
56864961,83911,110358
56874961,83927,110424
56884961,83952,110449
56894961,83954,110485
56904961,83953,110498
56914961,83960,110487
56924961,83947,110448
56935961,83933,110437
56945961,83936,110395
56955961,83923,110381
56965961,83908,110359
56975961,83920,110352
56985961,83923,110368
56995961,83925,110403
57005961,83937,110446
57015961,83944,110474
57025961,83976,110525
57035961,83983,110579
57045961,83993,110636
57055961,84011,110693
57065961,84026,110744
57075961,84037,110787
57085961,84055,110839
57095961,84061,110889
57105961,84067,110949
57116961,84092,110989
57126961,84093,111041
57136961,84097,111092
57146961,84122,111147
57156961,84120,111196
57166961,84137,111249
57176961,84165,111295
57186961,84170,111323
57196961,84169,111285
57206961,84151,111110
57216961,84095,110824
57226961,84012,110482
57236961,83923,110136
57246961,83819,109815
57256961,83750,109569
57266961,83695,109410
57276961,83664,109299
57286961,83640,109271
57296961,83634,109293
57307961,83653,109334
57317961,83664,109388
57327961,83679,109474
57337961,83702,109557
57347961,83714,109624
57357961,83734,109674
57367961,83743,109744
57377961,83771,109801
57387961,83779,109844
57397961,83796,109891
57407961,83811,109955
57417961,83837,110019
57427961,83855,110091
57437961,83864,110158
57447961,83888,110207
57457961,83893,110252
57467961,83919,110278
57477961,83909,110291
57488961,83913,110282
57498961,83919,110290
57508961,83895,110266
57518961,83902,110245
57528961,83889,110235
57538961,83901,110235
57548961,83897,110246
57558961,83905,110277
57568961,83902,110292
57578961,83932,110327
57588961,83937,110375
57598961,83955,110425
57608961,83962,110473
57618961,83986,110530
57628961,83994,110588
57638961,84015,110639
57648961,84028,110689
57658961,84030,110748
57669961,84043,110795
57679961,84057,110853
57689961,84068,110896
57699961,84090,110966
57709961,84091,111011
57719961,84107,111051
57729961,84119,111106
57739961,84143,111159
57749961,84146,111187
57759961,84162,111225
57769961,84169,111246
57779961,84193,111272
57789961,84185,111315
57799961,84201,111327
57809961,84201,111354
57819961,84206,111374
57829961,84221,111391
57839961,84207,111417
57849961,84210,111456
57860961,84211,111472
57870961,84224,111483
57880961,84225,111434
57890961,84203,111244
57900961,84139,110928
57910961,84034,110553
57920961,83943,110148
57930961,83832,109799
57940961,83749,109504
57950961,83685,109283
57960961,83633,109160
57970961,83614,109091
57980961,83603,109081
57990961,83610,109125
58000961,83627,109175
58010961,83642,109260
58020961,83660,109352
58030961,83689,109420
58041961,83706,109485
58051961,83715,109573
58061961,83732,109634
58071961,83751,109703
58081961,83767,109721
58091961,83774,109767
58101961,83791,109820
58111961,83797,109890
58121961,83819,109930
58131961,83834,109995
58141961,83860,110027
58151961,83862,110066
58161961,83877,110100
58171961,83885,110107
58181961,83886,110109
58191961,83886,110099
58201961,83880,110079
58211961,83873,110081
58222961,83876,110061
58232961,83867,110058
58242961,83866,110068
58252961,83881,110095
58262961,83881,110132
58272961,83889,110171
58282961,83903,110220
58292961,83927,110279
58302961,83938,110337
58312961,83960,110404
58322961,83980,110452
58332961,84003,110503
58342961,84006,110557
58352961,84017,110625
58362961,84036,110660
58372961,84050,110705
58382961,84048,110759
58392961,84077,110808
58402961,84078,110858
58413961,84092,110916
58423961,84105,110939
58433961,84114,110999
58443961,84115,111032
58453961,84135,111069
58463961,84144,111110
58473961,84159,111143
58483961,84153,111163
58493961,84182,111185
58503961,84188,111213
58513961,84190,111219
58523961,84192,111227
58533961,84190,111252
58543961,84198,111273
58553961,84199,111296
58563961,84211,111323
58573961,84203,111353
58583961,84220,111374
58594961,84223,111358
58604961,84202,111256
58614961,84162,111023
58624961,84091,110684
58634961,83994,110304
58644961,83893,109929
58654961,83797,109602
58664961,83719,109328
58674961,83657,109142
58684961,83618,109032
58694961,83609,109001
58704961,83603,109004
58714961,83611,109047
58724961,83617,109115
58734961,83647,109187
58744961,83658,109258
58754961,83683,109338
58764961,83696,109425
58775961,83707,109476
58785961,83737,109531
58795961,83736,109578
58805961,83750,109644
58815961,83764,109714
58825961,83797,109780
58835961,83810,109842
58845961,83830,109901
58855961,83843,109962
58865961,83861,109986
58875961,83885,110009
58885961,83868,110010
58895961,83873,110012
58905961,83868,109995
58915961,83877,109979
58925961,83860,109945
58935961,83854,109940
58945961,83843,109945
58956961,83858,109942
58966961,83856,109973
58976961,83867,110010
58986961,83873,110032
58996961,83878,110083
59006961,83887,110137
59016961,83911,110203
59026961,83930,110262
59036961,83949,110320
59046961,83965,110403
59056961,83989,110461
59066961,84010,110526
59076961,84033,110593
59086961,84040,110662
59096961,84065,110708
59106961,84076,110768
59116961,84085,110822
59126961,84101,110886
59136961,84119,110939
59147961,84118,110973
59157961,84144,111016
59167961,84151,111087
59177961,84160,111125
59187961,84182,111173
59197961,84197,111230
59207961,84216,111278
59217961,84212,111335
59227961,84246,111367
59237961,84255,111395
59247961,84263,111433
59257961,84278,111464
59267961,84274,111501
59277961,84284,111531
59287961,84291,111547
59297961,84293,111582
59307961,84298,111604
59317961,84304,111628
59328961,84304,111655
59338961,84319,111678
59348961,84327,111701
59358961,84317,111635
59368961,84287,111428
59378961,84215,111106
59388961,84128,110741
59398961,84038,110366
59408961,83938,110004
59418961,83856,109710
59428961,83781,109496
59438961,83742,109355
59448961,83712,109288
59458961,83701,109292
59468961,83704,109336
59478961,83726,109404
59488961,83755,109491
59498961,83774,109589
59509961,83780,109677
59519961,83821,109787
59529961,83840,109879
59539961,83866,109975
59549961,83879,110040
59559961,83899,110103
59569961,83931,110176
59579961,83944,110242
59589961,83962,110325
59599961,83982,110396
59609961,84007,110436
59619961,84019,110463
59629961,84017,110485
59639961,84028,110486
59649961,84013,110461
59659961,84020,110444
59669961,84003,110401
59679961,83990,110367
59690961,83976,110348
59700961,83990,110324
59710961,83971,110318
59720961,83966,110345
59730961,83972,110335
59740961,83985,110357
59750961,83991,110404
59760961,84001,110451
59770961,84024,110507
59780961,84048,110567
59790961,84060,110632
59800961,84078,110689
59810961,84096,110755
59820961,84104,110814
59830961,84119,110869
59840961,84141,110925
59850961,84152,110974
59860961,84159,111047
59871961,84175,111097
59881961,84188,111140
59891961,84192,111202
59901961,84219,111252
59911961,84224,111310
59921961,84240,111354
59931961,84250,111404
59941961,84270,111444
59951961,84279,111486
59961961,84284,111531
59971961,84304,111563
59981961,84305,111585
59991961,84318,111623
60001961,84337,111673
60011961,84340,111692
60021961,84348,111726
60031961,84357,111769
60041961,84371,111807
60052961,84377,111845
60062961,84390,111897
60072961,84400,111931
60082961,84398,111968
60092961,84411,112004
60102961,84419,112059
60112961,84446,112098
60122961,84448,112118
60132961,84455,112104
60142961,84428,111935
60152961,84378,111622
60162961,84299,111262
60172961,84188,110905
60182961,84094,110532
60192961,84002,110221
60202961,83926,109965
60212961,83882,109791
60222961,83826,109666
60232961,83800,109633
60243961,83793,109612
60253961,83798,109654
60263961,83812,109723
60273961,83827,109789
60283961,83856,109881
60293961,83877,109980
60303961,83911,110092
60313961,83927,110184
60323961,83961,110274
60333961,83992,110366
60343961,84019,110458
60353961,84039,110557
60363961,84064,110646
60373961,84089,110725
60383961,84101,110800
60393961,84121,110849
60403961,84127,110897
60413961,84131,110891
60424961,84136,110861
60434961,84118,110826
60444961,84100,110793
60454961,84098,110758
60464961,84081,110722
60474961,84083,110707
60484961,84078,110706
60494961,84085,110719
60504961,84085,110729
60514961,84099,110755
60524961,84111,110799
60534961,84128,110843
60544961,84135,110899
60554961,84152,110959
60564961,84168,111003
60574961,84182,111065
60584961,84196,111142
60594961,84213,111201
60605961,84224,111271
60615961,84239,111369
60625961,84274,111425
60635961,84283,111502
60645961,84296,111568
60655961,84314,111636
60665961,84335,111714
60675961,84352,111770
60685961,84372,111836
60695961,84392,111896
60705961,84409,111950
60715961,84425,112005
60725961,84436,112041
60735961,84450,112099
60745961,84457,112145
60755961,84468,112212
60765961,84475,112265
60775961,84497,112294
60786961,84499,112331
60796961,84509,112365
60806961,84521,112410
60816961,84525,112458
60826961,84536,112483
60836961,84557,112522
60846961,84559,112577
60856961,84568,112610
60866961,84591,112652
60876961,84595,112685
60886961,84594,112580
60896961,84554,112335
60906961,84476,111977
60916961,84376,111614
60926961,84290,111242
60936961,84193,110925
60946961,84114,110660
60956961,84048,110464
60967961,84006,110326
60977961,83974,110263
60987961,83970,110237
60997961,83967,110275
61007961,83980,110328
61017961,84004,110410
61027961,84023,110505
61037961,84050,110615
61047961,84077,110732
61057961,84114,110847
61067961,84151,110959
61077961,84185,111066
61087961,84214,111179
61097961,84231,111278
61107961,84264,111385
61117961,84289,111504
61127961,84322,111582
61137961,84343,111679
61148961,84347,111730
61158961,84369,111751
61168961,84365,111763
61178961,84361,111739
61188961,84359,111702
61198961,84346,111637
61208961,84320,111593
61218961,84321,111549
61228961,84289,111509
61238961,84310,111479
61248961,84293,111469
61258961,84298,111469
61268961,84295,111491
61278961,84309,111520
61288961,84325,111570
61298961,84336,111600
61308961,84345,111654
61318961,84346,111720
61329961,84371,111770
61339961,84374,111831
61349961,84392,111891
61359961,84410,111964
61369961,84418,112027
61379961,84443,112090
61389961,84459,112163
61399961,84484,112208
61409961,84493,112274
61419961,84515,112329
61429961,84515,112385
61439961,84545,112430
61449961,84551,112478
61459961,84555,112540
61469961,84568,112572
61479961,84587,112615
61489961,84582,112663
61499961,84601,112694
61510961,84604,112731
61520961,84610,112765
61530961,84626,112807
61540961,84618,112793
61550961,84603,112637
61560961,84549,112335
61570961,84463,111995
61580961,84365,111637
61590961,84281,111327
61600961,84199,111061
61610961,84136,110840
61620961,84105,110699
61630961,84064,110609
61640961,84049,110576
61650961,84044,110576
61660961,84050,110615
61670961,84061,110680
61680961,84077,110749
61690961,84095,110851
61701961,84125,110948
61711961,84149,111050
61721961,84167,111167
61731961,84185,111277
61741961,84234,111380
61751961,84268,111497
61761961,84293,111621
61771961,84309,111722
61781961,84349,111817
61791961,84376,111887
61801961,84388,111936
61811961,84389,111972
